Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,253097,-,-,-,34.09,-114.86,-8,311,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Wind Speed
2015,7,31,2,30,0,0,-18.647436523437477,28.325036621093773,974.4888916015625,1.2294206619262695
2015,7,31,3,30,0,0,-17.952047729492165,28.147363281250023,974.7545166015625,1.0953521728515625
2015,7,31,4,30,0,0,-18.733847045898415,28.831842041015648,974.9935302734375,1.0240323543548584
2015,7,31,5,30,38,293,-25.835699462890602,31.429071044921898,975.2808837890625,0.8264815211296082
2015,7,31,6,30,74,586,-38.0231994628906,35.4377380371094,975.5244140625,0.4096260666847229
2015,7,31,7,30,95,726,-46.821493530273415,39.0115905761719,975.6553955078125,0.4643838703632355
2015,7,31,8,30,110,804,-51.4261535644531,41.4211364746094,975.4133911132812,1.0104799270629883
2015,7,31,9,30,120,850,-54.94127502441404,43.13906250000002,975.0014038085938,1.4930788278579712
2015,7,31,10,30,126,876,-57.531942749023415,44.3509460449219,974.4959716796875,1.8898184299468994
2015,7,31,11,30,129,886,-59.19327392578123,45.07793579101565,973.8470458984375,2.166041851043701
2015,7,31,12,30,128,883,-60.06638183593748,45.24599609375002,973.2647705078125,2.2900915145874023
2015,7,31,13,30,124,867,-60.19670715332029,44.84835205078127,972.7489624023438,2.2893118858337402
2015,7,31,14,30,116,833,-59.51885070800779,43.84481201171877,972.2418212890625,2.2267746925354004
2015,7,31,15,30,270,238,-58.00729980468748,42.25615844726565,971.984130859375,2.116427421569824
2015,7,31,16,30,176,91,-55.48917236328123,40.1599060058594,972.0657348632812,2.003962993621826
2015,7,31,17,30,77,7,-50.95645751953123,37.86086425781252,972.35986328125,1.9480347633361816
2015,7,31,18,30,5,0,-46.5002502441406,36.1469665527344,972.8267822265625,2.0042362213134766
2015,7,31,19,30,0,0,-44.36479797363279,35.18843994140627,973.402587890625,2.05775785446167
2015,7,31,20,30,0,0,-43.07158508300779,34.43560180664065,973.7142333984375,2.0020971298217773
2015,7,31,21,30,0,0,-41.830221557617165,33.70333251953127,973.6087036132812,1.9010593891143799
2015,7,31,22,30,0,0,-40.69867553710935,33.0234313964844,973.34033203125,1.8017951250076294
2015,7,31,23,30,0,0,-39.373861694335915,32.34014282226565,973.0679931640625,1.751934289932251
2015,8,1,0,30,0,0,-37.89838256835935,31.698358154296898,972.9677124023438,1.709160566329956
2015,8,1,1,30,0,0,-36.32304992675779,31.172937011718773,972.821044921875,1.659683108329773
2015,8,1,2,30,0,0,-34.334799194335915,30.701013183593773,972.7054443359375,1.7456345558166504
2015,8,1,3,30,0,0,-32.1743225097656,30.256311035156273,972.863525390625,2.0003576278686523
2015,8,1,4,30,0,0,-31.455694580078102,30.466027832031273,973.23876953125,2.2742350101470947
2015,8,1,5,30,37,284,-34.12705078124998,32.01101074218752,973.72607421875,2.361384630203247
2015,8,1,6,30,79,541,-39.450338745117165,34.49337158203127,974.0570068359375,2.302546977996826
2015,8,1,7,30,95,717,-44.54430236816404,36.85640869140627,974.095703125,2.1537575721740723
2015,8,1,8,30,321,187,-48.7293762207031,38.8504577636719,974.07861328125,1.8507080078125
2015,8,1,9,30,171,5,-52.72464599609373,40.7560974121094,973.866943359375,1.4583766460418701
2015,8,1,10,30,408,49,-56.233175659179665,42.4205261230469,973.2232666015625,1.0242178440093994
2015,8,1,11,30,387,30,-59.68199768066404,43.9775329589844,972.3811645507812,0.607787549495697
2015,8,1,12,30,407,424,-62.35228576660154,44.8620544433594,971.621337890625,0.4526177644729614
2015,8,1,13,30,408,336,-63.50646057128904,44.61458740234377,970.8671264648438,0.6119133234024048
2015,8,1,14,30,346,254,-63.40555419921873,43.61147460937502,970.3038330078125,0.8423945307731628
2015,8,1,15,30,103,768,-61.92986145019529,41.93911132812502,970.047119140625,1.0303817987442017
2015,8,1,16,30,86,666,-59.182821655273415,39.78334960937502,969.82568359375,1.1935703754425049
2015,8,1,17,30,76,255,-54.348410034179665,37.4932800292969,969.8316040039062,1.3536396026611328
2015,8,1,18,30,10,0,-50.07388916015623,35.89458618164065,970.176513671875,1.5515401363372803
2015,8,1,19,30,0,0,-48.46958007812498,35.10976562500002,970.509521484375,1.7474662065505981
2015,8,1,20,30,0,0,-47.909140014648415,34.50545654296877,970.59521484375,1.893120288848877
2015,8,1,21,30,0,0,-47.26988830566404,33.9456726074219,970.548583984375,2.00346040725708
2015,8,1,22,30,0,0,-46.34538879394529,33.38002929687502,970.4002685546875,2.0487751960754395
2015,8,1,23,30,0,0,-45.326315307617165,32.76836547851565,970.00830078125,2.0367231369018555
2015,8,2,0,30,0,0,-43.776266479492165,32.11031494140627,969.5922241210938,1.802722692489624
2015,8,2,1,30,0,0,-41.95844116210935,31.406518554687523,969.32373046875,1.3153979778289795
2015,8,2,2,30,0,0,-40.03569641113279,30.688928222656273,969.1435546875,0.82109135389328
2015,8,2,3,30,0,0,-38.1058410644531,29.986718750000023,969.296630859375,0.42252254486083984
2015,8,2,4,30,0,0,-37.901876831054665,30.135430908203148,969.8313598632812,0.18651798367500305
2015,8,2,5,30,37,287,-41.5623840332031,32.3057800292969,970.2884521484375,0.281739205121994
2015,8,2,6,30,74,586,-47.95746459960935,36.00618896484377,970.463134765625,0.6634531021118164
2015,8,2,7,30,95,728,-54.650473022460915,39.63067016601565,970.5269775390625,1.1379563808441162
2015,8,2,8,30,110,807,-60.20722045898435,42.3638854980469,970.4707641601562,1.695918321609497
2015,8,2,9,30,120,852,-64.22467651367185,44.26235351562502,970.2612915039062,2.2567296028137207
2015,8,2,10,30,126,878,-66.91678466796873,45.49471435546877,969.980712890625,2.705531358718872
2015,8,2,11,30,129,888,-68.71958007812498,46.12294921875002,969.4700317382812,3.025508165359497
2015,8,2,12,30,128,886,-70.25131835937498,46.17629394531252,968.8447265625,3.2475533485412598
2015,8,2,13,30,124,871,-71.78471984863279,45.67153320312502,968.112060546875,3.3764548301696777
2015,8,2,14,30,116,840,-72.8306945800781,44.60344848632815,967.4796752929688,3.3764636516571045
2015,8,2,15,30,104,784,-72.94113769531248,43.02788696289065,967.2987670898438,3.260793447494507
2015,8,2,16,30,87,684,-72.09799804687498,41.02596435546877,967.3423461914062,3.085235834121704
2015,8,2,17,30,59,488,-69.30808105468748,38.61757812500002,967.6312255859375,2.9446072578430176
2015,8,2,18,30,9,47,-65.74065246582029,36.63521728515627,968.0755615234375,3.053126335144043
2015,8,2,19,30,0,0,-63.56369628906248,35.56356201171877,968.5582275390625,3.326054573059082
2015,8,2,20,30,0,0,-61.63785400390623,34.7625671386719,968.999267578125,3.5115904808044434
2015,8,2,21,30,0,0,-58.57512512207029,33.92922363281252,969.08984375,3.550069570541382
2015,8,2,22,30,0,0,-53.97350158691404,33.04055175781252,968.8780517578125,3.367401361465454
2015,8,2,23,30,0,0,-48.44267883300779,32.12075195312502,968.7219848632812,3.016709327697754
2015,8,3,0,30,0,0,-43.78116455078123,31.267297363281273,968.4742431640625,2.537945032119751
2015,8,3,1,30,0,0,-40.8217834472656,30.534295654296898,968.2239379882812,1.974622368812561
2015,8,3,2,30,0,0,-38.6850646972656,29.890008544921898,968.4536743164062,1.423022985458374
2015,8,3,3,30,0,0,-36.93346252441404,29.343560791015648,968.8826904296875,0.8554022312164307
2015,8,3,4,30,0,0,-37.1549133300781,29.696374511718773,969.3646240234375,0.4786531925201416
2015,8,3,5,30,37,298,-41.443136596679665,31.961114501953148,970.088623046875,0.7105280160903931
2015,8,3,6,30,74,604,-50.864828491210915,35.67351684570315,970.864013671875,1.5276904106140137
2015,8,3,7,30,97,748,-65.99872436523435,39.4081970214844,971.31298828125,2.5691776275634766
2015,8,3,8,30,112,829,-78.37406005859373,42.02895507812502,971.3307495117188,3.317513942718506
2015,8,3,9,30,122,877,-83.00531616210935,43.59282836914065,971.1362915039062,3.72348690032959
2015,8,3,10,30,128,906,-86.59877624511716,44.6075378417969,970.7032470703125,4.0758585929870605
2015,8,3,11,30,131,919,-90.27571716308591,45.11724243164065,970.0526733398438,4.329935550689697
2015,8,3,12,30,131,919,-93.28395690917966,45.15780029296877,969.35400390625,4.402780532836914
2015,8,3,13,30,126,905,-95.06285705566404,44.7510925292969,968.5563354492188,4.282809257507324
2015,8,3,14,30,118,874,-95.57893981933591,43.88945922851565,968.011962890625,4.042019367218018
2015,8,3,15,30,185,538,-94.76589050292966,42.49746093750002,967.8623046875,3.777035713195801
2015,8,3,16,30,144,442,-92.1026672363281,40.53310546875002,967.7452392578125,3.5148773193359375
2015,8,3,17,30,60,509,-85.45673217773435,37.88179931640627,967.838623046875,3.2743661403656006
2015,8,3,18,30,0,0,-78.22118225097654,35.70830688476565,968.3014526367188,3.2844326496124268
2015,8,3,19,30,0,0,-73.96233215332029,34.6304870605469,968.9797973632812,3.4613356590270996
2015,8,3,20,30,0,0,-70.03436889648435,33.71682128906252,969.4871215820312,3.5232200622558594
2015,8,3,21,30,0,0,-65.24703063964841,32.73897705078127,969.59765625,3.438704013824463
2015,8,3,22,30,0,0,-59.3184875488281,31.754937744140648,969.6393432617188,3.185847282409668
2015,8,3,23,30,0,0,-52.2128967285156,30.804376220703148,969.624755859375,2.8032968044281006
2015,8,4,0,30,0,0,-44.8432678222656,29.934594726562523,969.4899291992188,2.4340097904205322
2015,8,4,1,30,0,0,-38.59721984863279,29.227777099609398,969.531982421875,2.131101369857788
2015,8,4,2,30,0,0,-34.09772338867185,28.672601318359398,969.6646728515625,1.8534412384033203
2015,8,4,3,30,0,0,-31.110357666015602,28.223840332031273,970.0663452148438,1.5980563163757324
2015,8,4,4,30,0,0,-30.86217346191404,28.626611328125023,970.5576171875,1.3563544750213623
2015,8,4,5,30,37,297,-35.14597167968748,30.900720214843773,970.87353515625,1.1696476936340332
2015,8,4,6,30,74,604,-44.14072265624998,34.76204833984377,971.3458862304688,1.2625601291656494
2015,8,4,7,30,97,747,-59.57953491210935,39.0578552246094,971.6602783203125,1.8193445205688477
2015,8,4,8,30,112,826,-74.47699584960935,42.3616882324219,971.785888671875,2.409929037094116
2015,8,4,9,30,122,872,-82.09792175292966,44.40059814453127,971.71142578125,2.735201358795166
2015,8,4,10,30,128,898,-86.97835388183591,45.76967773437502,971.189208984375,2.950854539871216
2015,8,4,11,30,131,908,-90.75151672363279,46.54177246093752,970.66357421875,3.078293561935425
2015,8,4,12,30,130,906,-93.1655334472656,46.7319274902344,970.10205078125,3.1237540245056152
2015,8,4,13,30,126,890,-93.72533264160154,46.35018310546877,969.475341796875,3.12321400642395
2015,8,4,14,30,117,855,-92.77226867675779,45.37197265625002,969.1099853515625,3.12485933303833
2015,8,4,15,30,105,796,-90.6523498535156,43.79448852539065,968.9058837890625,3.1482441425323486
2015,8,4,16,30,87,691,-87.38997497558591,41.74105224609377,968.9494018554688,3.1562633514404297
2015,8,4,17,30,59,487,-82.3260559082031,39.17189941406252,969.2299194335938,3.1552371978759766
2015,8,4,18,30,0,0,-77.63374938964841,37.1076599121094,969.6405029296875,3.3158974647521973
2015,8,4,19,30,0,0,-74.78783264160154,36.04262695312502,970.084716796875,3.5542960166931152
2015,8,4,20,30,0,0,-71.81381835937498,35.09917602539065,970.4759521484375,3.6070261001586914
2015,8,4,21,30,0,0,-68.27330627441404,34.06710205078127,970.6495971679688,3.439422607421875
2015,8,4,22,30,0,0,-64.41388549804685,32.97915039062502,970.7711181640625,3.141845464706421
2015,8,4,23,30,0,0,-60.608786010742165,31.955194091796898,970.6907958984375,2.8083176612854004
2015,8,5,0,30,0,0,-57.13681640624998,31.081719970703148,970.4339599609375,2.5619056224823
2015,8,5,1,30,0,0,-53.92986145019529,30.331384277343773,970.47216796875,2.390061378479004
2015,8,5,2,30,0,0,-51.07089843749998,29.703485107421898,970.5130615234375,2.1528618335723877
2015,8,5,3,30,0,0,-48.628561401367165,29.166680908203148,970.76220703125,1.832420825958252
2015,8,5,4,30,0,0,-48.35773315429685,29.501733398437523,971.190185546875,1.452325463294983
2015,8,5,5,30,36,293,-52.638754272460915,31.840997314453148,971.547607421875,1.0140403509140015
2015,8,5,6,30,74,605,-61.929281616210915,36.05642089843752,972.0748291015625,0.7122088670730591
2015,8,5,7,30,97,750,-72.11795654296873,40.25490722656252,972.4212646484375,0.7734155654907227
2015,8,5,8,30,112,829,-79.58759155273435,43.15249023437502,972.4981689453125,1.1639114618301392
2015,8,5,9,30,122,874,-84.9895080566406,45.1498962402344,972.31787109375,1.6839985847473145
2015,8,5,10,30,128,899,-88.75520935058591,46.47161254882815,971.6275634765625,2.151066541671753
2015,8,5,11,30,131,910,-90.98090209960935,47.1497741699219,970.9488525390625,2.5358340740203857
2015,8,5,12,30,130,907,-92.03417053222654,47.31124267578127,970.27197265625,2.78763747215271
2015,8,5,13,30,126,890,-91.93913879394529,46.96929321289065,969.5464477539062,2.9470815658569336
2015,8,5,14,30,118,856,-90.48871459960935,46.0119567871094,969.0316162109375,3.1113452911376953
2015,8,5,15,30,105,795,-87.74074401855466,44.4534851074219,968.756103515625,3.2443923950195312
2015,8,5,16,30,87,689,-83.65091552734373,42.39138183593752,968.8460693359375,3.3154404163360596
2015,8,5,17,30,58,483,-77.7552551269531,39.82769165039065,968.8953857421875,3.3264222145080566
2015,8,5,18,30,0,0,-71.69391479492185,37.78078613281252,969.1181640625,3.5649566650390625
2015,8,5,19,30,0,0,-66.38408508300779,36.72756347656252,969.5550537109375,4.062557697296143
2015,8,5,20,30,0,0,-60.28397216796873,35.8007751464844,969.9523315429688,4.449080944061279
2015,8,5,21,30,0,0,-53.54656066894529,34.74639282226565,970.276611328125,4.5677490234375
2015,8,5,22,30,0,0,-47.05991210937498,33.6506286621094,970.25634765625,4.389537811279297
2015,8,5,23,30,0,0,-41.590963745117165,32.6215759277344,970.2236938476562,3.954763889312744
2015,8,6,0,30,0,0,-37.4465393066406,31.719476318359398,970.0966796875,3.379589319229126
2015,8,6,1,30,0,0,-34.662435913085915,30.980279541015648,969.7783203125,2.7739744186401367
2015,8,6,2,30,0,0,-32.90781249999998,30.385278320312523,969.65869140625,2.2035837173461914
2015,8,6,3,30,0,0,-31.113043212890602,29.878472900390648,969.8248291015625,1.8437893390655518
2015,8,6,4,30,0,0,-29.96977844238279,30.156640625000023,970.3206787109375,1.8701019287109375
2015,8,6,5,30,35,271,-31.92595520019529,32.20525512695315,970.8043212890625,2.1915359497070312
2015,8,6,6,30,73,578,-38.55197753906248,35.67836914062502,971.2010498046875,2.7022788524627686
2015,8,6,7,30,95,721,-47.66075744628904,39.21010742187502,971.5108642578125,3.240264415740967
2015,8,6,8,30,110,798,-55.003378295898415,41.89153442382815,971.5426635742188,3.600759506225586
2015,8,6,9,30,120,843,-59.83055725097654,43.8289733886719,971.3046875,3.8223938941955566
2015,8,6,10,30,126,868,-63.175985717773415,45.2761169433594,970.7411499023438,3.981477975845337
2015,8,6,11,30,129,877,-65.21153869628904,46.16610107421877,970.05810546875,4.097456455230713
2015,8,6,12,30,128,873,-65.94151916503904,46.37380371093752,969.5408935546875,4.167545795440674
2015,8,6,13,30,123,854,-65.02007141113279,45.83876953125002,968.9996948242188,4.217283248901367
2015,8,6,14,30,362,182,-61.83714904785154,44.32772216796877,968.3304443359375,4.256336212158203
2015,8,6,15,30,24,0,-57.50949707031248,42.39345703125002,967.7757568359375,4.305483818054199
2015,8,6,16,30,14,0,-53.39909973144529,40.66546020507815,967.5573120117188,4.418120384216309
2015,8,6,17,30,73,222,-48.927816772460915,38.82500610351565,967.7702026367188,4.419467926025391
2015,8,6,18,30,0,0,-44.67551269531248,37.1594177246094,968.2036743164062,4.30035400390625
2015,8,6,19,30,0,0,-41.46625366210935,35.96376953125002,968.7003173828125,4.203882217407227
2015,8,6,20,30,0,0,-38.76837768554685,34.9459167480469,969.33544921875,4.0201921463012695
2015,8,6,21,30,0,0,-36.269796752929665,33.97722778320315,969.6170654296875,3.7290244102478027
2015,8,6,22,30,0,0,-33.93181457519529,33.05434570312502,969.5187377929688,3.4075870513916016
2015,8,6,23,30,0,0,-31.85454406738279,32.2202087402344,969.1280517578125,3.1016530990600586
2015,8,7,0,30,0,0,-29.779943847656227,31.496301269531273,968.5274047851562,2.722257137298584
2015,8,7,1,30,0,0,-27.47173156738279,30.887414550781273,968.1522216796875,2.3117265701293945
2015,8,7,2,30,0,0,-25.235235595703102,30.369348144531273,968.0557861328125,2.116690158843994
2015,8,7,3,30,0,0,-23.20366516113279,29.880303955078148,968.1400146484375,2.142829179763794
2015,8,7,4,30,0,0,-23.054647827148415,30.045068359375023,968.4088134765625,2.2036025524139404
2015,8,7,5,30,34,13,-27.238775634765602,31.856286621093773,968.9635009765625,2.3221516609191895
2015,8,7,6,30,72,562,-33.49730529785154,34.7289978027344,969.55322265625,2.602818012237549
2015,8,7,7,30,94,708,-39.94823303222654,37.36126098632815,969.69189453125,2.9710936546325684
2015,8,7,8,30,110,790,-47.897360229492165,39.6221862792969,969.5038452148438,3.250650405883789
2015,8,7,9,30,120,839,-56.32787170410154,41.54827270507815,969.250244140625,3.4043071269989014
2015,8,7,10,30,126,867,-63.39108886718748,42.94783935546877,968.8642578125,3.5123002529144287
2015,8,7,11,30,129,880,-68.50279846191404,43.80617675781252,968.30810546875,3.5894582271575928
2015,8,7,12,30,128,879,-72.29425659179685,44.14095458984377,967.5052490234375,3.7036991119384766
2015,8,7,13,30,124,865,-75.25408020019529,43.8878112792969,966.7464599609375,3.933319568634033
2015,8,7,14,30,116,833,-76.88507690429685,42.97622070312502,966.1400146484375,4.2173051834106445
2015,8,7,15,30,104,776,-76.98569335937498,41.49480590820315,965.8829345703125,4.450112342834473
2015,8,7,16,30,86,671,-75.54050292968748,39.56536254882815,966.1064453125,4.6230926513671875
2015,8,7,17,30,57,464,-72.45519104003904,37.33440551757815,966.4981689453125,4.639095306396484
2015,8,7,18,30,0,0,-69.04772033691404,35.39238891601565,967.16064453125,4.749466896057129
2015,8,7,19,30,0,0,-65.86246337890623,33.84612426757815,968.078125,4.954031944274902
2015,8,7,20,30,0,0,-62.3516906738281,32.26592407226565,968.703369140625,4.847738742828369
2015,8,7,21,30,0,0,-59.14606323242185,30.633233642578148,969.0511474609375,4.464177131652832
2015,8,7,22,30,0,0,-56.544515991210915,29.043450927734398,969.4117431640625,3.966775894165039
2015,8,7,23,30,0,0,-54.24138488769529,27.571801757812523,969.631103515625,3.4671926498413086
2015,8,8,0,30,0,0,-51.643392944335915,26.275598144531273,969.7467041015625,2.9175755977630615
2015,8,8,1,30,0,0,-48.666525268554665,25.199060058593773,969.9486083984375,2.34371280670166
2015,8,8,2,30,0,0,-45.67931213378904,24.359033203125023,970.16259765625,1.8966853618621826
2015,8,8,3,30,0,0,-42.695150756835915,23.717401123046898,970.4873657226562,1.6412291526794434
2015,8,8,4,30,0,0,-41.027853393554665,23.817651367187523,970.9134521484375,1.5220125913619995
2015,8,8,5,30,35,287,-43.896139526367165,25.820855712890648,971.31982421875,1.2418814897537231
2015,8,8,6,30,75,614,-51.97971191406248,29.411798095703148,971.5548095703125,0.8299911022186279
2015,8,8,7,30,98,764,-62.958212280273415,33.11745605468752,971.7127685546875,0.8307433128356934
2015,8,8,8,30,113,845,-74.83331909179685,36.28951416015627,971.7808837890625,1.3488457202911377
2015,8,8,9,30,123,891,-85.49144592285154,38.74822387695315,971.603271484375,2.013392686843872
2015,8,8,10,30,130,916,-92.61424865722654,40.4164978027344,971.2906494140625,2.5496206283569336
2015,8,8,11,30,132,924,-95.4272521972656,41.34185180664065,970.904541015625,2.941269874572754
2015,8,8,12,30,131,919,-95.38896789550779,41.66011962890627,970.338623046875,3.1874499320983887
2015,8,8,13,30,127,900,-94.16739501953123,41.44521484375002,969.6937255859375,3.27996826171875
2015,8,8,14,30,118,865,-92.06583251953123,40.6190124511719,969.132080078125,3.278432846069336
2015,8,8,15,30,106,805,-89.05476989746091,39.1777282714844,968.81982421875,3.187747001647949
2015,8,8,16,30,87,698,-85.61159362792966,37.16277465820315,968.6444091796875,3.015103340148926
2015,8,8,17,30,58,484,-81.29500427246091,34.67537841796877,968.811279296875,2.7317724227905273
2015,8,8,18,30,0,0,-77.86664428710935,32.7670837402344,969.3500366210938,2.5640974044799805
2015,8,8,19,30,0,0,-76.59781494140623,31.815911865234398,969.930419921875,2.5858850479125977
2015,8,8,20,30,0,0,-75.21796264648435,31.043206787109398,970.3966674804688,2.5879063606262207
2015,8,8,21,30,0,0,-73.08220520019529,30.277429199218773,970.554931640625,2.5707168579101562
2015,8,8,22,30,0,0,-70.34183349609373,29.494012451171898,970.5501098632812,2.538769006729126
2015,8,8,23,30,0,0,-66.64046325683591,28.645928955078148,970.5536499023438,2.4677960872650146
2015,8,9,0,30,0,0,-61.9776672363281,27.745202636718773,970.5418090820312,2.308521270751953
2015,8,9,1,30,0,0,-56.97269287109373,26.880700683593773,970.5568237304688,2.047318458557129
2015,8,9,2,30,0,0,-52.36774291992185,26.134790039062523,970.62548828125,1.7558356523513794
2015,8,9,3,30,0,0,-49.30252685546873,25.559136962890648,970.869140625,1.4677224159240723
2015,8,9,4,30,0,0,-50.1224426269531,25.877435302734398,971.4833374023438,1.1755702495574951
2015,8,9,5,30,34,273,-56.70502319335935,28.266656494140648,972.1654663085938,0.8629372119903564
2015,8,9,6,30,74,597,-65.09784545898435,32.4033142089844,972.610595703125,1.0177581310272217
2015,8,9,7,30,97,745,-69.40166320800779,36.3503356933594,972.7431030273438,1.7936724424362183
2015,8,9,8,30,112,824,-70.7950500488281,39.0934997558594,972.7229614257812,2.5802083015441895
2015,8,9,9,30,122,869,-72.00803222656248,40.96010742187502,972.58642578125,3.1414570808410645
2015,8,9,10,30,128,894,-72.93587341308591,42.18850097656252,972.0974731445312,3.4989571571350098
2015,8,9,11,30,131,903,-73.38777770996091,42.81841430664065,971.4697265625,3.7105417251586914
2015,8,9,12,30,130,899,-73.77951660156248,42.97332153320315,970.991455078125,3.753661632537842
2015,8,9,13,30,125,881,-74.02736511230466,42.6821228027344,970.543701171875,3.625418186187744
2015,8,9,14,30,117,847,-74.00351562499998,41.81414184570315,970.134521484375,3.472743511199951
2015,8,9,15,30,104,786,-73.42128601074216,40.34758911132815,969.8609008789062,3.361288547515869
2015,8,9,16,30,86,677,-71.36141052246091,38.37090454101565,969.8806762695312,3.261396884918213
2015,8,9,17,30,56,462,-67.55321350097654,35.9686218261719,970.1680297851562,3.0943784713745117
2015,8,9,18,30,0,0,-63.9454406738281,34.03054199218752,970.5654296875,3.0661559104919434
2015,8,9,19,30,0,0,-61.72502746582029,32.97063598632815,970.9786376953125,3.2522189617156982
2015,8,9,20,30,0,0,-59.4898742675781,32.1362243652344,971.1688232421875,3.36944580078125
2015,8,9,21,30,0,0,-56.51262512207029,31.308190917968773,971.1864624023438,3.327986478805542
2015,8,9,22,30,0,0,-52.88080444335935,30.462213134765648,971.0602416992188,3.2197914123535156
2015,8,9,23,30,0,0,-48.89427795410154,29.593927001953148,970.8065185546875,3.140171766281128
2015,8,10,0,30,0,0,-44.3005432128906,28.711999511718773,970.697998046875,3.089787006378174
2015,8,10,1,30,0,0,-39.11270751953123,27.817346191406273,970.808349609375,3.0641825199127197
2015,8,10,2,30,0,0,-33.86777343749998,26.926232910156273,971.1425170898438,3.0481655597686768
2015,8,10,3,30,0,0,-28.906515502929665,26.053491210937523,971.4486083984375,3.0138912200927734
2015,8,10,4,30,0,0,-25.965887451171852,25.868707275390648,971.9403076171875,2.9066295623779297
2015,8,10,5,30,33,259,-28.565893554687477,27.453332519531273,972.6275634765625,2.808535575866699
2015,8,10,6,30,73,584,-36.0787414550781,30.315728759765648,973.05517578125,2.789780616760254
2015,8,10,7,30,96,735,-45.3580383300781,33.37407836914065,973.23828125,2.8093788623809814
2015,8,10,8,30,111,818,-56.2807678222656,36.43862304687502,973.2743530273438,2.8934149742126465
2015,8,10,9,30,122,866,-69.41080322265623,39.23870239257815,972.9592895507812,3.040414810180664
2015,8,10,10,30,128,893,-81.18134155273435,41.32296142578127,972.37060546875,3.158135414123535
2015,8,10,11,30,131,904,-88.10727539062498,42.59197387695315,971.6519775390625,3.1781654357910156
2015,8,10,12,30,130,901,-90.70426025390623,43.1077819824219,970.74755859375,3.143899917602539
2015,8,10,13,30,126,885,-89.74199523925779,42.91311035156252,969.8632202148438,3.0809974670410156
2015,8,10,14,30,117,850,-86.65547790527341,42.07143554687502,969.224609375,2.9925572872161865
2015,8,10,15,30,105,788,-82.24532165527341,40.61443481445315,968.7489013671875,2.8883936405181885
2015,8,10,16,30,153,283,-76.81027832031248,38.62520751953127,968.4746704101562,2.7726778984069824
2015,8,10,17,30,72,99,-70.71474304199216,36.2111755371094,968.5980224609375,2.6406211853027344
2015,8,10,18,30,0,0,-66.26315917968748,34.39559326171877,968.929931640625,2.634567975997925
2015,8,10,19,30,0,0,-64.14108886718748,33.54201660156252,969.441162109375,2.793090581893921
2015,8,10,20,30,0,0,-62.45355834960935,32.91155395507815,969.6499633789062,2.9373698234558105
2015,8,10,21,30,0,0,-60.67735900878904,32.3237243652344,969.4544067382812,2.9759645462036133
2015,8,10,22,30,0,0,-58.414266967773415,31.726373291015648,969.4580078125,2.904667377471924
2015,8,10,23,30,0,0,-55.24413146972654,31.114465332031273,969.42626953125,2.791297435760498
2015,8,11,0,30,0,0,-52.08304443359373,30.507714843750023,969.2692260742188,2.691603660583496
2015,8,11,1,30,0,0,-49.69452514648435,29.907922363281273,969.2786865234375,2.599792957305908
2015,8,11,2,30,0,0,-47.52548828124998,29.264764404296898,969.4375,2.583983898162842
2015,8,11,3,30,0,0,-45.43668212890623,28.582452392578148,969.735107421875,2.7021641731262207
2015,8,11,4,30,0,0,-45.16718139648435,28.550164794921898,970.313232421875,2.860065221786499
2015,8,11,5,30,29,0,-49.87406005859373,30.290277099609398,971.1258544921875,2.922305107116699
2015,8,11,6,30,115,194,-59.168417358398415,33.43068847656252,971.79833984375,3.0376968383789062
2015,8,11,7,30,95,725,-69.26030578613279,36.50676879882815,972.3844604492188,3.3090803623199463
2015,8,11,8,30,111,806,-78.27863159179685,39.04412231445315,972.736083984375,3.652043342590332
2015,8,11,9,30,121,852,-84.34618225097654,41.08553466796877,972.6249389648438,3.9455411434173584
2015,8,11,10,30,127,877,-85.00636901855466,42.4990173339844,972.2782592773438,4.069159030914307
2015,8,11,11,30,130,886,-82.22575988769529,43.32265625000002,971.6876220703125,4.016540050506592
2015,8,11,12,30,321,622,-79.06021728515623,43.62032470703127,971.0789794921875,3.83931040763855
2015,8,11,13,30,422,240,-76.11665954589841,43.39080200195315,970.4769287109375,3.6500539779663086
2015,8,11,14,30,338,257,-73.04239501953123,42.6437927246094,969.8509521484375,3.495363712310791
